machineID;time_in_cycles;voltmean_24h;rotatemean_24h;pressuremean_24h;vibrationmean_24h;voltsd_24h;rotatesd_24h;pressuresd_24h;vibrationsd_24h;voltmean_5d;rotatemean_5d;pressuremean_5d;vibrationmean_5d;voltsd_5d;rotatesd_5d;pressuresd_5d;vibrationsd_5d;model;age;failure;failed;RUL_I;Risk
22;262;169.40;430.01;102.66;40.69;17.73;38.85;12.60;4.14;169.35;407.55;101.39;40.47;4.31;35.31;2.18;0.76;model1;14;none;0;43;low
22;263;165.15;435.36;98.94;40.51;15.19;48.90;10.22;4.78;168.77;417.52;101.07;40.53;4.70;34.56;2.44;0.75;model1;14;none;0;42;low
22;264;172.22;458.27;99.51;39.95;12.62;49.58;8.40;5.12;168.25;437.85;100.06;40.29;3.95;12.85;1.49;0.69;model1;14;none;0;41;low
22;265;170.81;453.97;101.36;41.09;13.86;44.67;9.38;5.44;169.78;443.67;100.44;40.30;2.78;12.08;1.53;0.71;model1;14;none;0;40;low
22;266;174.52;465.36;98.20;40.82;17.04;39.22;11.77;6.40;170.42;448.59;100.13;40.61;3.50;15.20;1.83;0.43;model1;14;none;0;39;low
22;267;167.12;465.37;97.20;41.43;16.20;47.39;9.76;4.13;169.96;455.66;99.04;40.76;3.80;12.35;1.56;0.57;model1;14;none;0;38;low
22;268;168.87;443.02;102.04;40.87;14.16;49.84;9.22;4.18;170.71;457.20;99.66;40.83;2.87;9.30;2.05;0.55;model1;14;none;0;37;low
22;269;170.90;468.26;98.38;40.38;14.75;46.58;10.53;5.19;170.44;459.19;99.44;40.92;2.76;10.57;2.13;0.39;model1;14;none;0;36;low
22;270;170.14;448.44;101.57;39.31;11.84;50.80;12.07;4.70;170.31;458.09;99.48;40.56;2.75;11.50;2.18;0.80;model1;14;none;0;35;low
22;271;175.86;469.54;98.95;39.11;11.19;49.53;9.19;5.31;170.58;458.93;99.63;40.22;3.28;12.29;2.09;1.00;model1;14;none;0;34;low
22;272;170.66;458.28;101.18;40.84;13.97;53.74;11.09;4.23;171.28;457.51;100.42;40.10;2.68;11.76;1.65;0.84;model1;14;none;0;33;low
22;273;168.70;465.23;98.43;40.00;14.33;43.88;11.12;3.52;171.25;461.95;99.70;39.93;2.71;8.72;1.55;0.72;model1;14;none;0;32;low
22;274;168.71;462.89;102.34;42.21;14.16;58.00;8.65;5.00;170.81;460.88;100.49;40.29;2.95;8.05;1.71;1.27;model1;14;none;0;31;low
22;275;167.92;450.02;100.78;38.78;17.59;57.13;9.97;4.56;170.37;461.19;100.34;40.19;3.23;7.45;1.62;1.39;model1;14;none;0;30;intermediate
22;276;167.69;442.67;98.33;39.38;16.02;54.10;8.55;5.33;168.73;455.82;100.21;40.24;1.17;9.37;1.77;1.34;model1;14;none;0;29;intermediate
22;277;169.09;447.06;97.53;41.01;12.98;66.22;10.66;4.84;168.42;453.57;99.48;40.28;0.59;9.96;2.01;1.36;model1;14;none;0;28;intermediate
22;278;168.79;428.90;104.18;40.60;16.92;32.22;11.25;5.84;168.44;446.31;100.63;40.40;0.60;12.30;2.76;1.36;model1;14;none;0;27;intermediate
22;279;173.37;450.14;100.05;40.85;15.35;49.91;10.43;4.26;169.37;443.76;100.17;40.12;2.31;8.84;2.59;0.99;model1;14;none;0;26;intermediate
22;280;174.18;437.97;99.05;40.84;18.56;43.37;12.17;4.94;170.62;441.35;99.82;40.54;2.94;8.34;2.60;0.66;model1;14;none;0;25;intermediate
22;281;170.34;450.37;97.24;39.94;16.63;58.09;9.85;4.99;171.15;442.89;99.61;40.65;2.48;9.30;2.80;0.42;model1;14;none;0;24;intermediate
22;282;167.02;440.73;99.67;40.37;16.62;47.27;10.27;5.65;170.74;441.62;100.04;40.52;3.02;9.01;2.55;0.38;model1;14;none;0;23;intermediate
22;283;169.47;442.37;97.37;38.43;13.54;54.13;10.34;3.98;170.87;444.32;98.67;40.09;2.92;5.65;1.30;1.00;model1;14;none;0;22;intermediate
22;284;165.05;452.24;102.13;40.38;12.36;50.82;9.36;4.47;169.21;444.74;99.09;39.99;3.47;6.24;2.00;0.93;model1;14;none;0;21;intermediate
22;285;166.89;456.27;103.10;37.97;12.63;60.00;9.24;5.07;167.75;448.40;99.90;39.42;2.13;6.63;2.68;1.14;model1;14;none;0;20;intermediate
22;286;166.30;450.05;98.78;40.28;16.30;58.71;10.49;4.87;166.95;448.33;100.21;39.48;1.61;6.60;2.37;1.19;model1;14;none;0;19;intermediate
22;287;169.10;447.62;99.71;41.07;15.74;58.05;11.78;5.03;167.36;449.71;100.22;39.63;1.88;5.19;2.37;1.35;model1;14;none;0;18;intermediate
22;288;169.85;453.75;98.63;39.91;16.36;47.06;12.58;5.31;167.44;451.99;100.47;39.92;1.99;3.33;2.03;1.17;model1;14;none;0;17;intermediate
22;289;167.49;463.46;102.50;38.33;16.49;54.04;8.91;5.53;167.93;454.23;100.54;39.51;1.50;6.14;2.11;1.32;model1;14;none;0;16;intermediate
22;290;173.36;441.77;98.27;41.08;12.15;49.97;9.97;4.55;169.22;451.33;99.58;40.13;2.70;8.06;1.72;1.13;model1;14;none;0;15;high
22;291;162.34;453.15;98.44;40.69;16.38;45.46;7.23;4.89;168.43;451.95;99.51;40.22;4.02;8.05;1.76;1.16;model1;14;none;0;14;high
22;292;170.75;459.50;99.11;41.20;16.80;49.73;8.11;6.22;168.76;454.33;99.39;40.24;4.16;8.21;1.77;1.18;model1;14;none;0;13;high
22;293;166.51;442.66;101.11;37.15;14.29;47.36;8.16;6.54;168.09;452.11;99.89;39.69;4.21;9.76;1.85;1.84;model1;14;none;0;12;high
22;294;168.48;452.58;101.71;39.13;13.45;61.88;8.59;4.26;168.29;449.93;99.73;39.85;4.19;7.56;1.58;1.72;model1;14;none;0;11;high
22;295;174.57;460.27;98.57;40.02;16.31;50.34;10.30;4.58;168.53;453.63;99.79;39.64;4.58;7.08;1.52;1.59;model1;14;none;0;10;high
22;296;167.78;453.67;101.12;39.18;15.36;58.98;9.94;4.28;169.62;453.74;100.33;39.34;3.17;7.07;1.39;1.48;model1;14;none;0;9;high
22;297;174.64;468.43;99.02;39.26;13.95;51.21;10.77;4.94;170.40;455.52;100.31;38.95;3.91;9.58;1.41;1.07;model1;14;none;0;8;high
22;298;173.62;431.01;102.49;39.13;14.27;51.57;10.29;5.31;171.82;453.19;100.58;39.35;3.40;13.92;1.71;0.38;model1;14;none;0;7;high
22;299;166.95;455.08;101.73;39.09;15.34;40.25;9.36;4.81;171.51;453.69;100.59;39.34;3.82;13.94;1.72;0.39;model1;14;none;0;6;high
22;300;173.30;455.42;100.69;39.59;14.25;39.95;10.32;6.73;171.26;452.72;101.01;39.25;3.60;13.53;1.31;0.20;model1;14;none;0;5;high
22;301;168.92;467.38;101.24;39.78;17.10;44.79;12.22;4.34;171.49;455.46;101.03;39.37;3.36;15.07;1.31;0.30;model1;14;none;0;4;high
22;302;169.88;434.82;121.37;40.06;18.04;51.04;12.91;6.07;170.53;448.74;105.50;39.53;2.88;15.33;8.89;0.42;model1;14;none;0;3;high
22;303;173.64;458.71;144.64;40.07;13.28;39.75;16.03;4.90;170.54;454.28;113.93;39.72;2.88;11.96;19.26;0.41;model1;14;none;0;2;high
22;304;171.26;442.30;130.35;40.38;12.01;62.60;14.44;5.15;171.40;451.73;119.66;39.98;2.07;13.06;18.98;0.30;model1;14;none;0;1;high
22;305;166.12;431.78;107.84;40.59;14.50;44.67;13.82;5.25;169.96;447.00;121.09;40.18;2.79;15.45;17.39;0.31;model1;14;comp3;1;0;high
23;212;170.88;449.58;103.39;40.66;16.89;50.46;9.81;4.72;168.29;452.77;111.30;40.35;3.57;15.03;12.25;0.74;model1;17;none;0;29;intermediate
23;213;173.41;447.43;98.53;40.91;17.45;47.07;13.54;4.12;169.70;450.05;111.08;40.62;3.98;14.39;12.52;0.62;model1;17;none;0;28;intermediate
23;214;167.36;469.05;97.03;39.78;15.81;50.34;8.25;5.59;169.66;456.86;105.89;40.29;4.01;13.52;11.71;0.53;model1;17;none;0;27;intermediate
23;215;174.86;431.58;101.76;39.23;16.66;61.71;11.77;5.41;170.07;448.42;101.03;40.20;4.49;13.48;3.16;0.68;model1;17;none;0;26;intermediate
23;216;169.20;445.17;98.73;41.12;15.36;57.53;8.89;4.27;171.14;448.56;99.89;40.34;3.04;13.44;2.60;0.80;model1;17;none;0;25;intermediate
23;217;167.73;442.14;98.15;39.59;17.40;46.32;9.81;6.58;170.51;447.07;98.84;40.13;3.42;13.70;1.76;0.84;model1;17;none;0;24;intermediate
23;218;165.59;446.47;98.30;40.16;16.67;31.62;9.62;6.19;168.95;446.88;98.80;39.98;3.54;13.70;1.77;0.72;model1;17;none;0;23;intermediate
23;219;172.24;435.63;98.59;40.96;15.16;53.74;10.64;5.82;169.92;440.20;99.11;40.21;3.67;6.38;1.50;0.83;model1;17;none;0;22;intermediate
23;220;173.60;464.39;98.89;40.65;20.13;49.76;10.91;5.64;169.67;446.76;98.53;40.50;3.27;10.71;0.30;0.62;model1;17;none;0;21;intermediate
23;221;173.72;446.68;100.36;40.83;15.04;46.80;9.60;4.38;170.58;447.06;98.86;40.44;3.70;10.67;0.89;0.56;model1;17;none;0;20;intermediate
23;222;176.25;407.59;98.85;39.36;12.59;54.04;10.60;5.93;172.28;440.15;99.00;40.39;4.01;20.92;0.80;0.65;model1;17;none;0;19;intermediate
23;223;175.01;357.71;99.80;38.59;16.65;57.22;8.96;5.76;174.17;422.40;99.30;40.08;1.52;41.63;0.75;1.05;model1;17;none;0;18;intermediate
23;224;169.67;417.32;99.03;40.17;14.48;54.30;11.49;5.73;173.65;418.74;99.39;39.92;2.47;40.98;0.67;0.94;model1;17;none;0;17;intermediate
23;225;164.01;447.15;102.90;39.62;15.96;45.39;10.82;4.74;171.73;415.29;100.19;39.71;4.98;36.67;1.64;0.84;model1;17;none;0;16;intermediate
23;226;164.25;447.46;101.93;40.23;12.39;47.23;9.01;5.47;169.84;415.45;100.50;39.59;5.77;36.84;1.82;0.67;model1;17;none;0;15;high
23;227;168.73;436.42;103.44;41.57;12.07;53.85;11.43;5.33;168.33;421.21;101.42;40.03;4.53;37.55;1.93;1.08;model1;17;none;0;14;high
23;228;164.75;445.32;97.71;40.40;16.76;46.92;10.89;5.08;166.28;438.74;101.00;40.40;2.70;12.79;2.51;0.72;model1;17;none;0;13;high
23;229;172.78;445.36;100.63;41.29;11.74;57.75;11.98;5.28;166.90;444.35;101.32;40.62;3.81;4.54;2.29;0.80;model1;17;none;0;12;high
23;230;171.27;472.50;98.71;39.98;12.30;50.74;7.73;4.15;168.35;449.41;100.48;40.69;3.81;13.59;2.33;0.70;model1;17;none;0;11;high
23;231;173.35;455.69;102.37;39.49;14.86;56.75;10.26;5.17;170.18;451.06;100.57;40.55;3.52;13.79;2.41;0.88;model1;17;none;0;10;high
23;232;171.58;456.08;97.89;40.32;15.93;45.11;9.38;5.20;170.74;454.99;99.46;40.30;3.46;11.12;2.00;0.66;model1;17;none;0;9;high
23;233;169.09;431.34;101.81;39.30;18.21;49.03;9.14;4.86;171.61;452.20;100.28;40.08;1.65;15.18;1.94;0.79;model1;17;none;0;8;high
23;234;172.37;443.70;97.24;38.65;14.25;44.47;8.44;6.35;171.53;451.86;99.60;39.55;1.58;15.38;2.34;0.65;model1;17;none;0;7;high
23;235;174.92;430.21;100.60;39.55;16.28;46.90;6.85;4.87;172.26;443.41;99.98;39.46;2.17;12.56;2.31;0.60;model1;17;none;0;6;high
23;236;166.71;452.61;98.67;38.99;13.59;58.92;10.41;3.85;170.93;442.79;99.24;39.36;3.15;11.87;1.91;0.63;model1;17;none;0;5;high
23;237;169.72;444.71;102.98;39.86;13.46;38.23;10.36;3.99;170.56;440.51;100.26;39.27;3.16;9.54;2.32;0.47;model1;17;none;0;4;high
23;238;171.67;441.95;97.14;40.10;17.21;52.46;10.34;4.35;171.08;442.64;99.32;39.43;3.07;8.06;2.48;0.60;model1;17;none;0;3;high
23;239;173.12;374.21;102.00;39.95;13.07;47.56;10.37;4.90;171.23;428.74;100.28;39.69;3.17;31.53;2.39;0.44;model1;17;none;0;2;high
23;240;194.42;387.97;99.27;39.96;12.95;52.03;9.20;4.88;175.13;420.29;100.01;39.77;11.05;36.33;2.42;0.44;model1;17;none;0;1;high
23;241;192.38;416.97;99.04;39.96;14.64;63.17;8.05;5.76;180.26;413.16;100.09;39.97;12.07;31.59;2.37;0.09;model1;17;comp2;1;0;high
24;1;167.64;443.40;101.88;38.34;16.85;59.11;8.85;3.80;172.70;449.42;100.20;39.08;8.44;9.44;1.80;1.25;model1;20;none;0;42;low
24;2;172.72;446.33;97.74;38.85;18.09;40.91;10.50;5.20;169.87;450.80;99.76;39.39;3.30;8.00;2.12;0.83;model1;20;none;0;41;low
24;3;174.17;449.18;99.15;39.24;14.90;57.88;8.29;5.34;170.46;449.71;99.42;39.37;3.82;7.72;2.04;0.83;model1;20;none;0;40;low
24;4;171.27;435.27;101.58;41.10;17.79;54.64;9.04;4.78;171.67;447.44;100.29;39.58;2.47;10.14;1.78;1.13;model1;20;none;0;39;low
24;5;170.66;461.89;102.68;39.67;10.93;43.43;12.78;3.32;171.29;447.22;100.61;39.44;2.45;9.71;2.07;1.05;model1;20;none;0;38;low
24;6;168.59;437.41;103.29;38.72;13.84;50.01;8.80;3.62;171.48;446.02;100.89;39.52;2.11;10.63;2.37;0.96;model1;20;none;0;37;low
24;7;173.86;437.64;97.89;40.34;12.89;66.39;8.17;3.97;171.71;444.28;100.92;39.81;2.33;11.26;2.32;0.93;model1;20;none;0;36;low
24;8;169.67;438.71;98.59;39.48;14.16;44.10;9.29;6.17;170.81;442.18;100.81;39.86;1.99;11.09;2.43;0.90;model1;20;none;0;35;low
24;9;179.53;448.77;99.97;39.66;18.52;66.39;9.81;5.14;172.46;444.88;100.48;39.58;4.41;10.62;2.41;0.58;model1;20;none;0;34;low
24;10;189.71;447.57;99.18;39.82;13.84;51.75;9.62;4.50;176.27;442.02;99.78;39.61;8.65;5.65;2.10;0.59;model1;20;none;0;33;low
24;11;182.35;464.06;99.89;40.04;20.87;55.75;11.89;4.62;179.02;447.35;99.11;39.87;7.74;10.61;0.88;0.33;model1;20;none;0;32;low
24;12;171.32;445.86;98.50;37.97;15.91;39.29;6.54;5.82;178.52;448.99;99.23;39.39;8.23;9.28;0.70;0.82;model1;20;none;0;31;low
24;13;175.30;463.59;99.31;38.92;16.40;47.65;11.84;4.79;179.64;453.97;99.37;39.28;7.01;9.05;0.60;0.85;model1;20;none;0;30;intermediate
24;14;165.84;433.27;99.32;40.68;15.57;52.25;10.52;4.26;176.90;450.87;99.24;39.48;9.35;13.05;0.50;1.06;model1;20;none;0;29;intermediate
24;15;167.05;457.29;101.41;39.17;15.23;47.62;13.92;5.54;172.37;452.81;99.68;39.35;6.71;13.16;1.08;1.05;model1;20;none;0;28;intermediate
24;16;170.95;440.53;99.93;40.34;11.44;37.10;11.69;6.10;170.09;448.11;99.69;39.41;3.76;12.31;1.09;1.10;model1;20;none;0;27;intermediate
24;17;168.23;445.25;96.47;40.62;18.48;45.46;9.82;5.91;169.48;447.98;99.29;39.94;3.77;12.35;1.79;0.84;model1;20;none;0;26;intermediate
24;18;169.16;450.11;98.28;40.74;10.35;42.12;8.16;4.26;168.25;445.29;99.08;40.31;1.96;9.14;1.85;0.66;model1;20;none;0;25;intermediate
24;19;171.68;447.81;99.43;41.29;16.94;42.21;9.34;5.21;169.42;448.20;99.10;40.43;1.91;6.21;1.85;0.79;model1;20;none;0;24;intermediate
24;20;174.91;432.18;101.40;39.81;13.72;49.28;10.21;4.61;170.99;443.18;99.10;40.56;2.59;7.10;1.85;0.55;model1;20;none;0;23;intermediate
24;21;167.97;444.97;99.54;39.48;16.52;41.17;8.33;3.76;170.39;444.07;99.02;40.39;2.92;6.97;1.82;0.73;model1;20;none;0;22;intermediate
24;22;169.10;454.64;103.35;40.39;16.85;46.72;9.28;4.49;170.57;445.94;100.40;40.34;2.78;8.47;2.00;0.72;model1;20;none;0;21;intermediate
24;23;174.47;463.07;98.69;39.64;16.49;38.55;10.42;5.15;171.63;448.53;100.48;40.12;3.11;11.50;1.89;0.74;model1;20;none;0;20;intermediate
24;24;173.22;450.09;100.25;41.31;14.44;54.12;8.88;5.16;171.93;448.99;100.65;40.13;3.19;11.51;1.81;0.75;model1;20;none;0;19;intermediate
24;25;173.48;452.94;104.73;38.84;17.10;48.94;14.21;4.15;171.65;453.14;101.31;39.93;2.91;6.65;2.60;0.95;model1;20;none;0;18;intermediate
24;26;172.04;443.55;100.47;40.30;14.80;44.48;7.71;5.19;172.46;452.86;101.50;40.10;2.07;7.10;2.47;0.92;model1;20;none;0;17;intermediate
24;27;172.74;457.98;98.41;40.33;12.67;41.70;8.40;6.04;173.19;453.52;100.51;40.09;0.90;7.46;2.53;0.92;model1;20;none;0;16;intermediate
24;28;172.93;454.97;100.86;39.39;15.28;55.53;11.41;5.10;172.88;451.90;100.94;40.04;0.55;5.49;2.32;0.95;model1;20;none;0;15;high
24;29;171.39;459.82;101.06;39.32;14.63;43.39;8.79;4.65;172.51;453.85;101.11;39.64;0.81;6.34;2.28;0.66;model1;20;none;0;14;high
24;30;171.15;456.01;99.11;41.23;16.41;47.18;9.51;4.66;172.05;454.46;99.98;40.11;0.79;6.38;1.16;0.79;model1;20;none;0;13;high
24;31;167.47;444.94;97.90;40.03;12.63;44.85;9.03;4.57;171.14;454.74;99.47;40.06;2.19;5.79;1.43;0.78;model1;20;none;0;12;high
24;32;170.29;454.11;101.59;39.96;14.50;36.49;9.85;5.64;170.65;453.97;100.10;39.99;2.01;5.50;1.55;0.77;model1;20;none;0;11;high
24;33;170.14;461.58;100.11;40.51;17.09;45.26;7.21;4.30;170.09;455.29;99.95;40.21;1.56;6.50;1.49;0.71;model1;20;none;0;10;high
24;34;172.37;459.03;95.88;40.33;13.77;55.38;10.53;4.47;170.29;455.13;98.92;40.41;1.80;6.37;2.17;0.51;model1;20;none;0;9;high
24;35;162.21;429.19;99.98;39.21;12.79;51.25;8.74;5.20;168.50;449.77;99.09;40.01;3.92;13.14;2.23;0.50;model1;20;none;0;8;high
24;36;168.07;457.05;100.16;39.15;15.07;49.28;8.20;4.25;168.62;452.19;99.54;39.83;3.89;13.14;2.15;0.63;model1;20;none;0;7;high
24;37;174.00;449.37;98.73;39.36;14.82;52.84;9.84;4.92;169.36;451.25;98.97;39.71;4.58;13.14;1.83;0.65;model1;20;none;0;6;high
24;38;171.68;462.30;99.24;40.03;14.52;39.54;7.82;5.69;169.67;451.39;98.80;39.62;4.70;13.29;1.73;0.53;model1;20;none;0;5;high
24;39;172.30;444.78;99.31;39.92;12.98;49.08;8.30;5.47;169.65;448.54;99.48;39.53;4.69;12.76;0.58;0.41;model1;20;none;0;4;high
24;40;172.06;453.24;99.73;39.56;12.35;53.71;9.97;5.39;171.62;453.35;99.43;39.60;2.17;6.76;0.54;0.37;model1;20;none;0;3;high
24;41;179.98;443.19;98.00;40.45;14.71;51.06;8.10;4.13;174.01;450.58;99.00;39.86;3.46;7.65;0.66;0.42;model1;20;none;0;2;high
24;42;186.71;456.75;99.18;39.87;17.94;52.35;10.46;5.27;176.55;452.05;99.09;39.97;6.65;8.06;0.65;0.32;model1;20;none;0;1;high
24;43;177.40;461.07;102.52;40.30;17.52;50.59;10.34;5.87;177.69;451.81;99.75;40.02;6.07;7.68;1.68;0.36;model1;20;comp1;1;0;high
24;209;172.44;436.68;99.72;39.96;15.89;41.29;12.64;5.05;169.91;444.89;99.96;44.57;2.74;11.63;1.09;4.58;model1;20;none;0;59;low
24;210;167.88;444.55;99.26;40.87;18.60;49.25;10.13;5.40;169.98;442.99;99.81;44.31;2.67;10.48;1.13;4.78;model1;20;none;0;58;low
24;211;163.13;449.71;102.53;40.40;17.19;51.94;8.01;6.40;168.11;440.80;99.99;43.00;3.59;6.06;1.49;4.76;model1;20;none;0;57;low
24;212;171.69;442.44;104.60;39.83;16.70;43.70;7.37;5.54;169.12;442.03;100.95;40.69;3.77;5.51;2.53;1.03;model1;20;none;0;56;low
24;213;170.69;452.19;99.32;40.22;16.81;50.17;8.60;4.35;169.17;445.11;101.09;40.26;3.79;6.12;2.39;0.41;model1;20;none;0;55;low
24;214;172.07;451.24;98.80;40.37;15.21;44.13;8.04;4.60;169.09;448.02;100.90;40.34;3.72;4.30;2.55;0.37;model1;20;none;0;54;low
24;215;170.41;454.92;100.68;40.06;11.81;54.77;9.29;6.46;169.60;450.10;101.18;40.18;3.68;4.69;2.39;0.24;model1;20;none;0;53;low
24;216;167.75;443.03;97.64;40.61;13.92;38.78;9.12;4.64;170.53;448.76;100.21;40.22;1.69;5.67;2.69;0.30;model1;20;none;0;52;low
24;217;171.14;454.87;98.89;40.79;13.69;50.58;10.75;4.83;170.41;451.25;99.07;40.41;1.61;4.88;1.10;0.29;model1;20;none;0;51;low
24;218;168.57;446.73;98.12;41.04;16.81;49.13;13.83;5.74;169.99;450.16;98.83;40.57;1.79;5.21;1.16;0.38;model1;20;none;0;50;low
24;219;169.16;450.51;98.48;41.41;15.55;52.36;6.20;5.55;169.41;450.01;98.76;40.78;1.37;5.18;1.17;0.50;model1;20;none;0;49;low
24;220;170.69;442.79;102.15;38.86;13.96;47.70;11.93;4.42;169.46;447.59;99.06;40.54;1.42;5.15;1.79;0.99;model1;20;none;0;48;low
24;221;171.22;446.95;98.16;39.63;13.05;59.13;10.75;4.49;170.16;448.37;99.16;40.35;1.21;4.55;1.70;1.06;model1;20;none;0;47;low
24;222;173.43;463.53;101.20;38.08;13.56;56.44;8.74;5.23;170.62;450.10;99.62;39.80;1.91;7.99;1.91;1.41;model1;20;none;0;46;low
24;223;170.68;446.84;99.49;40.44;14.39;47.85;8.96;6.09;171.04;450.13;99.90;39.68;1.54;7.98;1.73;1.30;model1;20;none;0;45;low
24;224;164.04;391.16;99.81;40.30;15.81;54.99;10.61;5.06;170.01;438.26;100.16;39.46;3.53;27.51;1.55;1.00;model1;20;none;0;44;low
24;225;168.25;366.66;100.81;39.95;16.97;47.57;9.42;4.20;169.52;423.03;99.89;39.68;3.58;41.75;1.20;0.95;model1;20;none;0;43;low
24;226;170.98;405.40;99.26;40.66;10.51;59.15;9.13;4.82;169.47;414.72;100.11;39.89;3.55;39.90;0.85;1.04;model1;20;none;0;42;low
24;227;193.72;456.71;98.91;40.60;17.02;51.75;9.57;5.62;173.53;413.35;99.65;40.39;11.62;37.87;0.72;0.28;model1;20;none;0;41;low
24;228;188.01;420.28;98.38;39.86;17.74;76.96;8.90;4.46;177.00;408.04;99.43;40.27;13.06;33.63;0.93;0.37;model1;20;none;0;40;low
24;229;166.37;372.07;100.07;40.25;13.61;53.39;11.53;4.18;177.47;404.22;99.49;40.26;12.51;36.94;0.96;0.37;model1;20;none;0;39;low
24;230;168.28;369.40;100.95;40.92;17.45;58.75;9.42;5.78;177.47;404.77;99.51;40.46;12.50;36.26;1.01;0.41;model1;20;none;0;38;low
24;231;169.25;453.46;95.91;39.27;13.34;59.43;13.78;4.92;177.13;414.38;98.84;40.18;12.75;42.33;1.92;0.64;model1;20;none;0;37;low
24;232;171.96;433.25;97.77;40.05;15.58;55.63;10.89;4.78;172.77;409.69;98.62;40.07;8.75;37.49;1.98;0.60;model1;20;none;0;36;low
24;233;170.89;425.72;99.63;39.70;15.43;55.27;10.64;5.21;169.35;410.78;98.87;40.04;2.19;37.95;2.02;0.62;model1;20;none;0;35;low
24;234;171.18;453.78;103.16;40.55;14.08;50.70;10.04;4.81;170.31;427.12;99.48;40.10;1.51;34.55;2.80;0.66;model1;20;none;0;34;low
24;235;166.08;446.94;100.13;39.55;13.89;59.10;9.19;4.09;169.87;442.63;99.32;39.83;2.34;12.59;2.72;0.49;model1;20;none;0;33;low
24;236;169.18;451.49;99.76;38.32;19.39;57.29;8.83;4.79;169.86;442.24;100.09;39.63;2.34;12.19;1.94;0.83;model1;20;none;0;32;low
24;237;172.25;426.20;100.88;40.48;17.18;56.91;11.16;4.61;169.92;440.83;100.71;39.72;2.41;13.79;1.45;0.90;model1;20;none;0;31;low
24;238;172.88;455.38;99.87;37.79;17.27;45.57;11.09;5.51;170.31;446.76;100.76;39.34;2.75;11.92;1.41;1.25;model1;20;none;0;30;intermediate
24;239;167.25;432.71;97.59;41.75;14.18;57.07;9.42;5.73;169.53;442.54;99.65;39.58;2.99;12.53;1.23;1.60;model1;20;none;0;29;intermediate
24;240;171.54;454.21;102.45;40.40;15.90;37.10;7.76;4.43;170.62;444.00;100.11;39.75;2.35;13.55;1.77;1.64;model1;20;none;0;28;intermediate
24;241;167.95;449.46;102.42;39.24;17.22;58.54;10.53;5.15;170.37;443.59;100.64;39.93;2.59;13.29;2.02;1.49;model1;20;none;0;27;intermediate
24;242;168.38;438.74;99.35;42.49;14.11;48.35;9.27;5.12;169.60;446.10;100.34;40.33;2.46;9.96;2.09;1.89;model1;20;none;0;26;intermediate
24;243;168.00;438.94;98.47;40.61;13.21;43.73;9.64;4.29;168.62;442.81;100.06;40.90;1.68;8.77;2.26;1.26;model1;20;none;0;25;intermediate
24;244;167.39;448.35;100.62;40.42;17.28;58.84;10.15;4.71;168.65;445.94;100.66;40.63;1.65;6.85;1.79;1.17;model1;20;none;0;24;intermediate
24;245;170.57;448.95;98.74;49.67;13.57;51.70;10.86;5.45;168.46;444.89;99.92;42.49;1.23;5.54;1.62;4.18;model1;20;none;0;23;intermediate
24;246;173.07;434.67;124.22;47.59;9.07;46.75;12.19;6.43;169.48;441.93;104.28;44.16;2.34;6.37;11.18;4.23;model1;20;none;0;22;intermediate
24;247;165.75;426.87;125.17;40.56;12.94;57.55;13.34;5.73;168.95;439.56;109.44;43.77;2.88;9.36;13.95;4.50;model1;20;none;0;21;intermediate
24;248;169.43;436.10;100.23;41.32;13.26;58.89;11.08;5.39;169.24;438.99;109.80;43.91;2.83;9.50;13.62;4.38;model1;20;none;0;20;intermediate
24;249;171.48;440.34;97.48;40.41;13.39;54.25;11.79;5.96;170.06;437.39;109.17;43.91;2.75;8.09;14.21;4.39;model1;20;none;0;19;intermediate
24;250;165.51;447.93;100.18;39.54;12.79;45.74;9.68;6.41;169.05;437.18;109.46;41.88;3.38;7.74;13.96;3.25;model1;20;none;0;18;intermediate
24;251;169.84;445.74;99.33;40.18;17.39;54.22;10.72;3.94;168.40;439.39;104.48;40.40;2.65;8.39;11.62;0.65;model1;20;none;0;17;intermediate
24;252;168.78;453.16;98.75;39.41;16.30;50.33;8.32;4.70;169.01;444.65;99.19;40.17;2.20;6.64;1.14;0.77;model1;20;none;0;16;intermediate
24;253;172.43;452.28;98.49;40.05;17.88;43.91;7.36;4.29;169.61;447.89;98.85;39.92;2.69;5.21;1.00;0.43;model1;20;none;0;15;high
24;254;166.02;437.11;98.15;39.00;12.90;43.31;10.60;5.33;168.51;447.24;98.98;39.64;2.85;6.44;0.80;0.48;model1;20;none;0;14;high
24;255;168.13;445.00;101.45;39.60;18.74;54.46;8.39;4.50;169.04;446.66;99.23;39.65;2.35;6.49;1.31;0.48;model1;20;none;0;13;high
24;256;164.16;449.93;99.78;37.90;17.54;49.71;7.95;5.17;167.90;447.50;99.32;39.19;3.12;6.62;1.33;0.81;model1;20;none;0;12;high
24;257;170.14;451.93;97.26;39.39;11.96;48.07;12.45;4.73;168.18;447.25;99.03;39.19;3.27;6.37;1.63;0.81;model1;20;none;0;11;high
24;258;165.45;427.98;101.96;39.14;15.57;37.98;10.45;4.78;166.78;442.39;99.72;39.01;2.36;9.88;2.03;0.66;model1;20;none;0;10;high
24;259;170.99;440.66;100.80;39.74;14.40;33.99;10.24;5.45;167.77;443.10;100.25;39.15;2.94;9.52;1.86;0.73;model1;20;none;0;9;high
